WIN_NAME,win_nationalid,win_country_code,winner_id,name,bvdidnumber
a4e,,uk,17595,A4E LTD,GB02631340
a4e ltd,,,17597,A4E LTD,GB02631340
a4e ltd.,,uk,17601,A4E LTD,GB02631340
aaa france cars,,fr,17791,AAA France Cars,FR382402683
aaa-pharma gmbh,,de,17808,AAA-Pharma GmbH,DE7330922428
aact,,fr,17937,"Aact Co.,Ltd",KR1101140067254
aaf france,,,18003,AAF France,FR775574213
aaf france sas,,fr,18005,AAF France,FR775574213
aaf la providence ii,,fr,18012,AAF LA Providence II,FR518515416
aag,,fr,18027,"AAG Co.,Ltd",JP4140001012407
aah pharmaceuticals limited,,uk,18057,AAH Pharmaceuticals Limited,GB00123458
aah pharmaceuticals limited,,uk,18057,AAH Pharmaceuticals Limited,GBNF003038
aai,,fr,18070,AAI Corp,US241923854L
aalborg portland a/s,,dk,18103,Aalborg Portland A/S,DK36428112
aalborg portland a/s;,,dk,18104,Aalborg Portland A/S,DK36428112
aalborg vognmandsforretning a/s,,dk,18113,Aalborg Vognmandsforretning A/S,DK34472459
aannemingen van wellen,,be,18394,Aannemingen VAN Wellen,BE0403863557
aannemingsbedrijf nico de bont b.v.,16026142,nl,18486,Aannemingsbedrijf Nico de Bont B.V.,NL16026142
aannemingsmaatschappij van gelder b.v.,,nl,18537,Aannemingsmaatschappij Van Gelder B.V.,NL08022082
aannemingsmaatschappij van gelder bv,,nl,18540,Aannemingsmaatschappij Van Gelder B.V.,NL08022082
aap,,ch,18551,"Aap.Co,Ltd.",JP9080001000578
aap3 limited,,,18556,Aap3 Limited,GB03444435
aare seeland mobil ag,,ch,18612,Aare Seeland mobil AG,CHCHE105786331
aareon deutschland gmbh,,de,18620,Aareon Deutschland GmbH,DE6190134795
aareon france,,fr,18621,Aareon France,FR324590413
aareon nederland b.v.,4026125,nl,18622,Aareon Nederland B.V.,NL04026125
aareon nederland bv,4026125,nl,18623,Aareon Nederland B.V.,NL04026125
aaron services limited,,uk,18702,Aaron Services Limited,GB03193203
aarsleff ground engineering ab,556524-5981,se,18807,Aarsleff Ground Engineering AB,SE5565245981
aarsleff rail a/s,,dk,18815,Aarsleff Rail A/S,DK32282296
aarsleff rail as,,dk,18820,Aarsleff Rail A/S,DK32282296
aarsleff rohrsanierung gmbh,,,18822,Aarsleff Rohrsanierung GmbH,DE8190220262
aarsleff sp. z o.o.,,pl,18828,AARSLEFF Sp. z o.o.,PL011994911
aarstiderne a/s,,dk,18833,Aarstiderne A/S,DK12542976
ab 'lietuvos dujos',,lt,19071,AB Lietuvos Dujos,LT120059523
"ab ,,lietuvos draudimas",110051834,lt,19080,AB Lietuvos Draudimas,LT110051834
"ab ,,ltg cargo“",304977594,lt,19081,AB LTG Cargo,LT304977594
"ab ,,ltg infra''",304977594,lt,19082,AB LTG Infra,LT305202934
ab 2000,,,19098,A.B. 2000 Ltd.,GBSC155832
ab 2000 ltd,,,19100,A.B. 2000 Ltd.,GBSC155832
ab analitica s.r.l.,,it,19119,AB Analitica SRL,IT02375470289
ab analitica srl,,it,19120,AB Analitica SRL,IT02375470289
ab audimas,133547024,lt,19136,AB Audimas,LT133547024
ab auto brejla s.r.o.,44265778,cz,19139,AB Auto Brejla s.r.o.,CZ44265778
ab automotive,,be,19144,AB Automotive,BE0463370780
ab catering aalborg a/s,11283403,dk,19208,AB Catering Aalborg A/S,DK11283403
ab edsbyverken,,se,19317,AB Edsbyverken,SE5560400755
ab energijos skirstymo operatorius,304151376,lt,19331,AB Energijos Skirstymo Operatorius,LT304151376
ab eurovia lietuva,,lt,19345,AB Eurovia Lietuva,LT121949798
ab facility a.s.,,,19360,AB Facility a.s.,CZ24172413
ab facility a.s.,,,19360,AB Facility a.s.,CZ26740168
ab facility; a.s.,,cz,19376,AB Facility a.s.,CZ24172413
ab facility; a.s.,,cz,19376,AB Facility a.s.,CZ26740168
ab forssbergs dental,,se,19390,AB Forssbergs Dental,SE5560010109
ab fristad bygg,556343-9156,se,19396,AB Fristad Bygg,SE5563439156
ab gradnja d.o.o.,,hr,19428,AB gradnja d.o.o.,HR80739623528
ab hisk,147710353,lt,19448,AB Hisk,LT147710353
ab industry s.a.,,pl,19465,AB Industry S.A.,PL141107438
ab karl hedin,,se,19507,AB Karl Hedin,SE5592096258
ab karl hedin bygghandel,,se,19508,AB Karl Hedin Bygghandel,SE5561141812
ab karl hedin emballage,556000-3047,se,19511,AB Karl Hedin Emballage,SE5560003047
ab kauno tiltai,133729589,lt,19513,AB Kauno Tiltai,LT133729589
ab lietuvos draudimas,110051834,lt,19539,AB Lietuvos Draudimas,LT110051834
ab lietuvos dujos,,lt,19542,AB Lietuvos Dujos,LT120059523
ab linas agro,147328026,lt,19558,AB Linas Agro,LT147328026
ab ltg cargo,304977594,lt,19574,AB LTG Cargo,LT304977594
ab lytagra,,lt,19578,AB Lytagra,LT133370289
ab medica s.p.a,,it,19666,AB Medica S.P.A.,IT08862820969
ab medica s.p.a.,,,19667,AB Medica S.P.A.,IT08862820969
ab medica spa,,,19689,AB Medica S.P.A.,IT08862820969
ab medica spa.,,it,19705,AB Medica S.P.A.,IT08862820969
ab mons,,be,19731,A.B. Mons,BE0450500167
ab nymans ur 1851,,se,19770,AB Nymans UR 1851,SE5565814554
ab orlen lietuva,166451720,lt,19786,AB Orlen Lietuva,LT166451720
ab plasta,,lt,19825,AB Plasta,LT110639887
ab sciex s.r.l.,,it,19941,AB Sciex S.R.L.,IT06734220962
ab sciex srl,,,19967,AB Sciex S.R.L.,IT06734220962
ab seb lizingas,,lt,20012,AB SEB Lizingas,LT123051535
ab service srl,,it,20024,AB Service SRL,IT02279020982
ab tallqvist infra oy,,fi,20151,Ab Tallqvist Infra Oy,FI06343725
ab trans,,fr,20177,AB Trans,FR392677563
ab trendtaxi,556846-7145,se,20183,AB Trendtaxi,SE5568467145
ab tresson fasad,556699-7689,se,20184,AB Tresson Fasad,SE5566997689
ab utenos trikotazas,,lt,20191,AB Utenos Trikotazas,LT183709468
ab vakwerk groep b.v.,,nl,20196,AB Vakwerk Groep B.V.,NL37158487
ab vakwerk groep bv,37158487,nl,20198,AB Vakwerk Groep B.V.,NL37158487
ab vakwerk groep bv.,,nl,20199,AB Vakwerk Groep B.V.,NL37158487
ab „audimas“,,lt,20253,AB Audimas,LT133547024
ab „citadele“ bankas,,lt,20260,AB Citadele Bankas,LT112021619
ab „dolomitas“,16790084,lt,20264,AB Dolomitas,LT167900844
ab „eurovia lietuva“,,lt,20267,AB Eurovia Lietuva,LT121949798
ab „gjensidige“,110057869,lt,20276,AB Gjensidige,LT110057869
ab „hisk,147710353,lt,20278,AB Hisk,LT147710353
ab „hisk“,147710353,lt,20279,AB Hisk,LT147710353
ab „ignitis gamyba“,302648707,lt,20280,AB Ignitis Gamyba,LT302648707
ab „inter rao lietuva“,,lt,20281,AB Inter RAO Lietuva,LT126119913
ab „kauno energija“,235014830,lt,20286,AB Kauno Energija,LT235014830
ab „kauno tiltai'“,133729589,lt,20290,AB Kauno Tiltai,LT133729589
ab „kauno tiltai“,133729589,lt,20291,AB Kauno Tiltai,LT133729589
ab „lietuvos draudimas“,,lt,20304,AB Lietuvos Draudimas,LT110051834
ab „lietuvos dujos“,,lt,20309,AB Lietuvos Dujos,LT120059523
ab „ltg cargo“,304977594,lt,20315,AB LTG Cargo,LT304977594
ab „lytagra“,133370289,lt,20316,AB Lytagra,LT133370289
ab „lytagra”,,lt,20317,AB Lytagra,LT133370289
ab „orlen lietuva“,166451720,lt,20323,AB Orlen Lietuva,LT166451720
ab „seb lizingas“,,lt,20355,AB SEB Lizingas,LT123051535
ab/ovo media bv,,nl,20451,Abovo Media B.V.,NL37086131
abaco s.p.a,,it,20606,Abaco S.P.A.,IT02391510266
abaco s.p.a.,,it,20608,Abaco S.P.A.,IT02391510266
abaco spa,,it,20621,Abaco S.P.A.,IT02391510266
abaco team s.p.a.,,it,20634,Abaco Team SPA,IT05042531003
abacus medicine a/s,,de,20689,Abacus Medicine A/S,DK28111576
abacus medicine as,,dk,20749,Abacus Medicine A/S,DK28111576
"abanca corporacion bancaria, s.a.",A70302039,es,20949,Abanca Corporacion Bancaria SA,ESA 70302039.00
abantia instalaciones; sa,,,20967,Abantia Instalaciones SA,ESA 8385965.00
abantia mantenimiento; sa,,es,20971,Abantia Mantenimiento SA,ESA 8710261.00
abast systems & solutions sl,,es,21050,Abast Systems & Solutions S.L.,ESB 59104612.00
"abast systems & solutions, s.l",B59104612,es,21065,Abast Systems & Solutions S.L.,ESB 59104612.00
"abast systems & solutions, s.l.",,es,21066,Abast Systems & Solutions S.L.,ESB 59104612.00
"abast systems & solutions, sl",,es,21072,Abast Systems & Solutions S.L.,ESB 59104612.00
abattoirs des crets,,fr,21142,Abattoirs DES Crets,FR331979989
abax as,993 098 736,no,21157,Abax AS,NO993098736
abb,,ch,21192,ABB Ltd,CHCHE101049653
abb,,ch,21192,ABB,BE0406291923
abb,,ch,21192,ABB INC,US278203769L
abb,,ch,21192,Abb Inc,PH0000035915
abb,,ch,21192,ABB,MA39581-81
abb (asea brown boveri) sa,,pt,21194,"Abb, (Asea Brown Boveri), S.A.",PT502455098
"abb (asea brown boveri), sa",,pt,21196,"Abb, (Asea Brown Boveri), S.A.",PT502455098
abb ab,,se,21201,ABB AB,SE5591930903
abb ag,0,at,21206,ABB AG,DE7170000590
abb ag,0,at,21206,ABB AG,AT90125EA
abb as,,no,21217,Abb As,AU619239208
abb as,,no,21217,ABB AS,NO982085160
abb as,,no,21217,ABB A/S,DK31371716
abb as,,no,21217,ABB AS,EE10095355
abb automation,,de,21218,ABB Automation,FR352718621
abb automation,,de,21218,ABB Automation Company LTD,SA0000113068
abb d.o.o.,,hr,21230,ABB d.o.o.,HR73301344150
abb france,,fr,21236,ABB France,FR335146312
abb limited,IE8265676L,ie,21244,ABB Limited,GB03780764
abb limited,IE8265676L,ie,21244,ABB Limited,NZ9429040970714
abb limited,IE8265676L,ie,21244,ABB Limited,IE265676
abb ltd,,ie,21246,ABB Ltd,CHCHE101049653
abb ltd,,ie,21246,ABB,BE0406291923
abb ltd,,ie,21246,ABB INC,US278203769L
abb ltd,,ie,21246,Abb Inc,PH0000035915
abb ltd,,ie,21246,ABB,MA39581-81
abb ltd.,,ie,21248,ABB Ltd,CHCHE101049653
abb ltd.,,ie,21248,ABB,BE0406291923
abb ltd.,,ie,21248,ABB INC,US278203769L
abb ltd.,,ie,21248,Abb Inc,PH0000035915
abb ltd.,,ie,21248,ABB,MA39581-81
abb ontwikkeling b.v.,24321645,nl,21276,ABB Ontwikkeling B.V.,NL24321645
abb oy,,fi,21277,ABB Oy,FI07634030
abb s.p.a.,,it,21294,ABB S.P.A.,IT00736410150
abb s.r.o.,,cz,21297,ABB s.r.o.,CZ49682563
abb s.r.o.,,cz,21297,"ABB, s.r.o.",SK31389325
abb sp z o.o.,,pl,21305,ABB Sp. z o.o.,PL010017168
abb sp. z .o.o.,,pl,21306,ABB Sp. z o.o.,PL010017168
abb sp. z o.o,,pl,21309,ABB Sp. z o.o.,PL010017168
abb sp. z o.o.,,,21310,ABB Sp. z o.o.,PL010017168
abb spa,,it,21334,ABB S.P.A.,IT00736410150
"abb, s.r.o.",49682563,cz,21356,ABB s.r.o.,CZ49682563
"abb, s.r.o.",49682563,cz,21356,"ABB, s.r.o.",SK31389325
abb.vie s.r.l.,,it,21362,Abbvie S.R.L.,IT02645920592
abb; s.r.o.,,sk,21364,ABB s.r.o.,CZ49682563
abb; s.r.o.,,sk,21364,"ABB, s.r.o.",SK31389325
abbeyfield society (the),,uk,21501,Abbeyfield Society (The),GB00574816
abbott,,,21713,Abbott,BE0403044007
abbott,,,21713,Abbott Corp INC,US123260373L
abbott,,,21713,Abbott & CO LLC,US126024738L
abbott b.v.,,nl,21742,Abbott B.V.,NL33179692
abbott bv,,nl,21744,Abbott B.V.,NL33179692
abbott cientifica s.a.,,es,21745,Abbott Cientifica SA,ESA 28716660.00
abbott cientifica; s.a.,,,21746,Abbott Cientifica SA,ESA 28716660.00
abbott france,,,21797,Abbott France,FR602950206
abbott france sas,,fr,21824,Abbott France,FR602950206
abbott gesellschaft mbh,,at,21835,Abbott Gesellschaft m.b.H.,AT9110068898
abbott gmbh,,at,21838,Abbott GmbH,DE6250004860
abbott gmbh & co,,de,21840,Abbott GmbH,DE6250004860
abbott laboratories,,,21880,Abbott Laboratories,US360698440
abbott laboratories,,,21880,Abbott Laboratories,PH0000004701
abbott laboratories,,,21880,Abbott Laboratories CO LTD,TH0105509002106
abbott laboratories a/s,,dk,21906,Abbott Laboratories A/S,DK31528615
abbott laboratories limited,,uk,21921,Abbott Laboratories Limited,GB00329102
abbott laboratories ltd,,,21929,Abbott Laboratories,US360698440
abbott laboratories ltd,,,21929,Abbott Laboratories,PH0000004701
abbott laboratories ltd,,,21929,Abbott Laboratories CO LTD,TH0105509002106
abbott laboratories poland sp z o.o,,pl,21959,Abbott Laboratories Poland Sp. z o.o.,PL012455955
abbott laboratories poland sp z o.o.,,pl,21960,Abbott Laboratories Poland Sp. z o.o.,PL012455955
abbott laboratories poland sp. z o.o,,,21981,Abbott Laboratories Poland Sp. z o.o.,PL012455955
abbott laboratories poland sp. z o.o.,,,21984,Abbott Laboratories Poland Sp. z o.o.,PL012455955
"abbott laboratories poland sp. z o.o.,",,pl,22017,Abbott Laboratories Poland Sp. z o.o.,PL012455955
"abbott laboratories poland sp. z o.o., ,",,pl,22018,Abbott Laboratories Poland Sp. z o.o.,PL012455955
abbott laboratories poland sp. z o.o.;,,pl,22032,Abbott Laboratories Poland Sp. z o.o.,PL012455955
abbott laboratories poland sp. z o.o.; ;,,pl,22034,Abbott Laboratories Poland Sp. z o.o.,PL012455955
abbott laboratories poland sp. z. o.o.,,pl,22039,Abbott Laboratories Poland Sp. z o.o.,PL012455955
abbott laboratories poland. sp. z o.o.,,pl,22095,Abbott Laboratories Poland Sp. z o.o.,PL012455955
abbott laboratories s.a,,es,22112,Abbott Laboratories SA,ESA 8099681.00
abbott laboratories s.a.,,,22113,Abbott Laboratories SA,ESA 8099681.00
"abbott laboratories s.a.,",,es,22117,Abbott Laboratories SA,ESA 8099681.00
abbott laboratories s.r.o.,25095145,cz,22118,"Abbott Laboratories, s.r.o.",CZ25095145
abbott laboratories sa,,,22119,Abbott Laboratories SA,ESA 8099681.00
"abbott laboratories,",,pl,22149,Abbott Laboratories,US360698440
"abbott laboratories,",,pl,22149,Abbott Laboratories,PH0000004701
"abbott laboratories,",,pl,22149,Abbott Laboratories CO LTD,TH0105509002106
"abbott laboratories, s.a",,es,22159,Abbott Laboratories SA,ESA 8099681.00
"abbott laboratories, s.a.",,,22160,Abbott Laboratories SA,ESA 8099681.00
"abbott laboratories, s.r.o.",,cz,22182,"Abbott Laboratories, s.r.o.",CZ25095145
"abbott laboratories, sa",,es,22185,Abbott Laboratories SA,ESA 8099681.00
abbott laboratories; s.a,,,22191,Abbott Laboratories SA,ESA 8099681.00
abbott laboratories; s.a.,,,22192,Abbott Laboratories SA,ESA 8099681.00
abbott laboratories; s.a.;,,es,22201,Abbott Laboratories SA,ESA 8099681.00
abbott laboratories; s.a;,,,22227,Abbott Laboratories SA,ESA 8099681.00
abbott laboratories; s.r.o.,,cz,22231,"Abbott Laboratories, s.r.o.",CZ25095145
abbott laboratories; sa,,,22233,Abbott Laboratories SA,ESA 8099681.00
abbott laboratories; sa.,,es,22235,Abbott Laboratories SA,ESA 8099681.00
abbott laboratorios lda,,pt,22247,"Abbott Laboratorios, LDA",PT500006148
"abbott laboratorios, lda",,pt,22251,"Abbott Laboratorios, LDA",PT500006148
"abbott laboratorios, lda.",,pt,22252,"Abbott Laboratorios, LDA",PT500006148
abbott laboratorios; lda,,,22255,"Abbott Laboratorios, LDA",PT500006148
abbott medical belgium,,be,22336,Abbott Medical Belgium,BE0441665942
abbott medical danmark a/s,,dk,22343,Abbott Medical Danmark A/S,DK17558501
"abbott medical espana, s.a.",,es,22345,Abbott Medical Espana SA.,ESA 79658845.00
abbott medical finland oy,,fi,22412,Abbott Medical Finland Oy,FI09742641
abbott medical france,,fr,22447,Abbott Medical France SAS,FR398043356
abbott medical france sas,,fr,22458,Abbott Medical France SAS,FR398043356
abbott medical italia s.r.l,,it,22500,Abbott Medical Italia S.R.L.,IT11264670156
abbott medical italia s.r.l.,,it,22502,Abbott Medical Italia S.R.L.,IT11264670156
abbott medical italia s.r.l.		,,it,22506,Abbott Medical Italia S.R.L.,IT11264670156
abbott medical italia srl,,it,22541,Abbott Medical Italia S.R.L.,IT11264670156
abbott medical nederland bv,,nl,22573,Abbott Medical Nederland B.V.,NL30142036
abbott medical optics,,,22583,Abbott Medical Optics Inc.,US330986820
abbott medical sp z o.o,,pl,22661,Abbott Medical Sp. z o.o.,PL012731970
abbott medical sp z o.o.,,pl,22662,Abbott Medical Sp. z o.o.,PL012731970
abbott medical sp. z .o.o.,,pl,22666,Abbott Medical Sp. z o.o.,PL012731970
abbott medical sp. z o.o,,pl,22715,Abbott Medical Sp. z o.o.,PL012731970
abbott medical sp. z o.o.,,no,22719,Abbott Medical Sp. z o.o.,PL012731970
"abbott medical sp. z o.o.,",,pl,22760,Abbott Medical Sp. z o.o.,PL012731970
abbott medical sp. z o.o.],,pl,22777,Abbott Medical Sp. z o.o.,PL012731970
abbott medical sweden ab,,se,22829,Abbott Medical Sweden AB,SE5564922317
abbott medical. sp. z o.o,,pl,22872,Abbott Medical Sp. z o.o.,PL012731970
abbott medical. sp. z o.o.,,pl,22873,Abbott Medical Sp. z o.o.,PL012731970
abbott norge as,,no,22901,Abbott Norge AS,NO957212158
abbott oy,,,22908,Abbott Oy,FI08031514
abbott products,,,22934,Abbott Products,BE0420831035
abbott products sas,,,22938,Abbott Products,BE0420831035
abbott products spa,,it,22947,Abbott Products S.P.A.,IT05075810019
abbott rapid diagnostics,,fr,22956,Abbott Rapid Diagnostics SAS,FR533658993
abbott rapid diagnostics as,,no,22960,Abbott Rapid Diagnostics AS,NO933783405
abbott rapid diagnostics ltd,1716581,uk,22975,Abbott Rapid Diagnostics SAS,FR533658993
abbott rapid diagnostics ltd.,1716581,uk,22976,Abbott Rapid Diagnostics SAS,FR533658993
abbott rapid diagnostics s.r.l.,,it,22981,Abbott Rapid Diagnostics S.R.L.,IT07617050153
abbott rapid diagnostics sas,,fr,22983,Abbott Rapid Diagnostics SAS,FR533658993
abbott rapid diagnostics srl,,it,22985,Abbott Rapid Diagnostics S.R.L.,IT07617050153
abbott s.r.l,,it,22996,Abbott S.R.L.,IT00076670595
abbott s.r.l.,,,22997,Abbott S.R.L.,IT00076670595
abbott s.rl.,,it,23017,Abbott S.R.L.,IT00076670595
abbott scandinavia aktiebolag,556046-6137,se,23026,Abbott Scandinavia Aktiebolag,SE5560466137
abbott srl,,,23033,Abbott S.R.L.,IT00076670595
abbott vascular deutschland gmbh,,de,23077,Abbott Vascular Deutschland GmbH,DE6250211360
abbott vascular knoll-ravizza spa,,,23099,Abbott Vascular Knoll-Ravizza S.P.A.,IT00868480153
abbvie,,,23183,Abbvie Inc.,US320375147
abbvie,,,23183,Abbvie,FR750775660
abbvie,,,23183,Abbvie,BE0845096860
abbvie,,,23183,Abbvie LTD,GB08004972
abbvie,,,23183,Abbvie LTD,KR1101114821818
abbvie,,,23183,Abbvie,BG202594913
abbvie,,,23183,Abbvie SAS,CO170028520950
abbvie a/s,,,23191,Abbvie A/S,DK34462828
abbvie ab,,se,23193,Abbvie AB,SE5568875651
abbvie gmbh,,at,23208,AbbVie GmbH,AT9110790957
abbvie limited,,uk,23215,Abbvie Limited,IE510846
abbvie limited,,uk,23215,Abbvie Limited,NZ9429030775923
abbvie logistics b.v.,,nl,23217,AbbVie Logistics B.V.,NL54910765
abbvie logistics bv,,nl,23218,AbbVie Logistics B.V.,NL54910765
abbvie ltd,,,23220,Abbvie Inc.,US320375147
abbvie ltd,,,23220,Abbvie,FR750775660
abbvie ltd,,,23220,Abbvie,BE0845096860
abbvie ltd,,,23220,Abbvie LTD,GB08004972
abbvie ltd,,,23220,Abbvie LTD,KR1101114821818
abbvie ltd,,,23220,Abbvie,BG202594913
abbvie ltd,,,23220,Abbvie SAS,CO170028520950
abbvie oy,,,23232,AbbVie Oy,FI24703106
abbvie polska sp. z o.o.,,pl,23236,Abbvie Polska Sp. z o.o.,PL145853463
"abbvie polska sp. z o.o.,",,pl,23237,Abbvie Polska Sp. z o.o.,PL145853463
abbvie polska sp. z o.o.;,,pl,23238,Abbvie Polska Sp. z o.o.,PL145853463
abbvie s. r. o.,46640231,sk,23239,AbbVie s. r. o.,SK46640231
abbvie s.r.l,,it,23240,Abbvie S.R.L.,IT02645920592
abbvie s.r.l.,,,23241,Abbvie S.R.L.,IT02645920592
abbvie s.r.o.,,cz,23242,AbbVie s.r.o.,CZ24148725
abbvie sas,,fr,23246,Abbvie Inc.,US320375147
abbvie sas,,fr,23246,Abbvie,FR750775660
abbvie sas,,fr,23246,Abbvie,BE0845096860
abbvie sas,,fr,23246,Abbvie LTD,GB08004972
abbvie sas,,fr,23246,Abbvie LTD,KR1101114821818
abbvie sas,,fr,23246,Abbvie,BG202594913
abbvie sas,,fr,23246,Abbvie SAS,CO170028520950
abbvie sp .z o.o.,5252515835,pl,23247,ABBVIE Sp. z o.o.,PL145307074
abbvie sp z o.o.,,pl,23249,ABBVIE Sp. z o.o.,PL145307074
abbvie sp. z .o.o,,pl,23253,ABBVIE Sp. z o.o.,PL145307074
abbvie sp. z .o.o.,,pl,23254,ABBVIE Sp. z o.o.,PL145307074
abbvie sp. z o.o,,pl,23271,ABBVIE Sp. z o.o.,PL145307074
abbvie sp. z o.o.,,,23275,ABBVIE Sp. z o.o.,PL145307074
"abbvie sp. z o.o.,",,pl,23324,ABBVIE Sp. z o.o.,PL145307074
abbvie sp. z o.o.;,,pl,23338,ABBVIE Sp. z o.o.,PL145307074
abbvie sp. z o.o; ;,,pl,23342,ABBVIE Sp. z o.o.,PL145307074
abbvie spain s.l.u.,B86418787,es,23363,Abbvie Spain SLU,ESB 86418787.00
abbvie spain slu,B86418787,es,23368,Abbvie Spain SLU,ESB 86418787.00
"abbvie spain, s.l.u.",,,23394,Abbvie Spain SLU,ESB 86418787.00
"abbvie spain, slu",,es,23400,Abbvie Spain SLU,ESB 86418787.00
abbvie spain; s.l.u.,,,23405,Abbvie Spain SLU,ESB 86418787.00
abbvie srl,,,23429,Abbvie S.R.L.,IT02645920592
"abbvie, lda.",,pt,23434,"Abbvie, LDA",PT510229050
"abbvie, lda.,",,pt,23435,"Abbvie, LDA",PT510229050
"abbvie, s.r.o.",,cz,23437,AbbVie s.r.o.,CZ24148725
abbvie; s.r.o.,,cz,23440,AbbVie s.r.o.,CZ24148725
abc,,fr,23444,"ABC Co.,Ltd.",JP7080001000613
abc distribution,,fr,23529,ABC Distribution,FR439749615
abc labs ab,559248-8208,se,23592,Abc Labs AB,SE5592488208
abc motors as,,ee,23632,ABC Motors AS,EE10844561
abc tools s.p.a.,,it,23734,ABC Tools S.P.A.,IT00717030159
abc tools spa,,it,23735,ABC Tools S.P.A.,IT00717030159
abcam plc,,uk,23831,Abcam PLC,GB03509322
"abcam, plc",GB720008786,uk,23832,Abcam PLC,GB03509322
abcis pyrenees by autosphere,,fr,23906,Abcis Pyrenees BY Autosphere,FR095680831
abeco,,,24090,Abeco Inc.,JP8010901000701
abel,,,24139,Abel,FR328920376
abel+ruf gmbh,,de,24185,Abel+Ruf GmbH,DE8130097363
abena a/s,,,24270,Abena A/S,DK25682742
abena ab,,se,24279,Abena AB,SE5563618817
abena as,,dk,24283,Abena A/S,DK25682742
abena finland oy,,,24285,Abena Finland OY,FI26888597
abena gmbh,,de,24307,Abena GmbH,DE3290015365
abena norge as,,no,24311,Abena Norge AS,NO980402320
abena-frantex,,,24417,Abena-Frantex,FR998299804
aber,,fr,24572,Aber,FR347706095
aber proprete azur,,,24599,Aber Proprete Azur,FR453453060
aber sp . z o.o.,7392935337,pl,24647,ABER Sp. z o.o.,PL510708610
aber sp. z .o.o.,,pl,24649,ABER Sp. z o.o.,PL510708610
aber sp. z o.o.,,,24655,ABER Sp. z o.o.,PL510708610
aber' sp. z o.o.,,pl,24683,ABER Sp. z o.o.,PL510708610
aberia ung as,984331584,no,24761,Aberia UNG AS,NO984331584
aberlour child care trust,,uk,24788,Aberlour Child Care Trust,GBSC312912
"abex-excelencia robotica, s.l.",B87406799,es,24892,Abex-Excelencia Robotica SL.,ESB 87406799.00
abf srl,,it,24916,A.B.F. - S.R.L.,IT01627730482
abg,,fr,24960,ABG,FR618500391
abg s.a.,,pl,24979,ABG S.A.,PL012661241
abg s.a.,,pl,24979,ABG S.A.,PL350176794
abg s.a.,,pl,24979,ABG S.A.,PL011202436
abg sundal collier ab,556538-8674,se,24985,Abg Sundal Collier AB,SE5565388674
abgi france,,fr,24987,Abgi France,FR490817897
abi,,fr,25024,ABI Inc.,JP5010001117936
abiant personeelsdiensten b.v.,,nl,25073,Abiant Personeelsdiensten B.V.,NL02065853
abigo medical aktiebolag,556336-7795,se,25149,Abigo Medical Aktiebolag,SE5563367795
abiogen pharma s.p.a.,,,25273,Abiogen Pharma S.P.A.,IT05200381001
abiogen pharma spa,,,25275,Abiogen Pharma S.P.A.,IT05200381001
abiomed,,,25295,Abiomed INC,US042743260
abis,,be,25313,"Abis, Inc.",JP9011001042724
abm,,,25640,"ABM Co.,Ltd",KR1801110127159
abm,,,25640,ABM,FR433473980
abm catering limited,,,25653,A.B.M. Catering Limited,GB04168334
abm italia spa,,it,25704,ABM Italia S.P.A.,IT02358150262
abm ltd,,uk,25707,"ABM Co.,Ltd",KR1801110127159
abm ltd,,uk,25707,ABM,FR433473980
abm tecna,,be,25741,ABM - Tecna,BE0437245910
abn amro bank n.v.,34334259,nl,25787,Abn Amro Bank N.V.,AU621415110
abn amro bank n.v.,34334259,nl,25787,ABN Amro Bank N.V.,TW84254484
abn amro bank nv,,nl,25789,Abn Amro Bank N.V.,AU621415110
abn amro bank nv,,nl,25789,ABN Amro Bank N.V.,TW84254484
abn amro investment solutions,41020439000018,fr,25791,ABN Amro Investment Solutions,FR410204390
