"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","dataset","first_seen","last_seen","last_change"
"my-ale-d971b3abcd38b1ce25f6312267c77dee8c14252b","LegalEntity","HEA Teguh","","","","","","2013-09-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-d99bd6b006b22f4af2df3ddd29f4dd71c2f51afd","LegalEntity","Mface International Sdn Bhd (978203-V)","","","","","","2017-05-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-da61a5f1d6fc5cf177fd5f5d8994298984320e61","LegalEntity","Rich World Revolution (RWR)","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-dafbca23c3b828308303163359aadaed2f582f04","LegalEntity","Climate Protectors Sdn. Bhd","","","","","","2017-06-23","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-db2c12ba000f4bfac7b56bd17bab2dda84e1b5d0","LegalEntity","TF International Group (MY)","","","","","","2017-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-db4a7658b314136869f1af91df4ded09be791b84","LegalEntity","Coin Enterprise Ltd","","","","","","2017-06-23","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-db9a710903135132e3559a78bf63da43762c366d","LegalEntity","Celik Emas Enterprise (0021517795-K)","","","","","","2015-05-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-dbdfed5f63ebb008dfb5597cae9a95a1fc366dfb","LegalEntity","Orion Prokasih (M) Sdn Bhd","","","","","","2015-04-10","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-dc2c8ef941830724a291a444d4c48fe932333f29","LegalEntity","MH Secret Wealth Enterprise (NS0122059A)","","","","","","2015-05-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-dc8585d0f7ce9f1f2a5af9f965d1f3c65041627b","LegalEntity","Ostim Academy (002443002-A)","","","","","","2016-02-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-dcbabb16073067553725d0ab2f5029261359ee63","LegalEntity","CybertrustFX","","","","","","2013-07-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-dcfaf78a2913b983056860a45310844d60855194","LegalEntity","Exness Executive Management","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-dd42af0f34ee5f77ef6b9f7d68c8482ce2a0c587","LegalEntity","Kilauan Padu Services Sdn Bhd (KPSSB) (657711-X)","","","","","","2017-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-dd7da0f5872db2a7eaab2394d203ad1803c4b16a","LegalEntity","Build Rich Mining Group Bhd (1006586-T)","","","","","","2013-03-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ddc7d27c38c6502113ad8524cd50bbf0363770d2","LegalEntity","Forexnova","","","","","","2017-07-31","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ddc822bc3b78b95dd9150cc9e7cc11ed3f77c838","LegalEntity","Projek Duit 2012","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-de0a652a794a82eee24510a9d7a712d6019592f4","LegalEntity","UFUNCLUB","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-de4837884ca59256395b6cc39d1d0a6e495bea6b","LegalEntity","Tanjung Trading (TR0123942-W)","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-dfabfb11dabfadfd140239261d6ffe73bb4bd8af","LegalEntity","Greenmillion Agrosolution Enterprise","","","","","","2012-09-27","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e07b3a71602f703cc4c8ec262ba176d49b119df8","LegalEntity","Nory Motor (TR0023237-H)","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e19c7380ac54b3a7d304b4db579d2b5eda0434eb","LegalEntity","Ashnik Holdings (M) Sdn Bhd (1124601D)","","","","","","2015-12-23","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e19ed066909c1e0cd2c54a0d0999725d07978054","LegalEntity","Dinar Edaran Emas Trading Investment Scheme","","","","","","2022-09-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e2d9c773d0c857c67e87990f10ae1507997fec30","LegalEntity","Net Trade Global Trading Sdn Bhd (1383807 - T)","","","","","","2021-01-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e33681bc5edf3d2d708adf41607b4875b0780f0e","LegalEntity","Times Travel & Explorer Sdn Bhd (1041742-H)","","","","","","2018-04-09","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e4655110229734e23db3dc19c014f2dc5f0c0ebc","LegalEntity","JJPTR","","","","","","2017-02-24","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e4d4e8e56d070d426821ca2a3f3f1de7fc714c78","LegalEntity","Waheed Ventures","","","","","","2021-01-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e5106ff69bf719899eae315254ec6b0156053af8","LegalEntity","CYL Prospect Trading","","","","","","2017-06-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e56559409c50d0deb7039b2979e9d00c6ce5911f","LegalEntity","OLTA Capital Management Inc.","","","","","","2013-05-02","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e58427d7736183d28e6a4ef8f69b31546abbc503","LegalEntity","1globalcash","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e5ae3cc51964e49142281056b3d776e072eff4f7","LegalEntity","Jazlaan Enterprise","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e6c91d8554d03fcc5853f2a48016ae8f017bc493","LegalEntity","Ace Dimension Network Sdn Bhd","","","","","","2015-04-10","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e73d1ae11dc112f2ed306dad8b943c6312b6b505","LegalEntity","Empire Five Trading","","","","","","2014-04-04","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e76256cab05bf06ef9bd3e7b18a712e765726096","LegalEntity","Pro Infinity Ltd","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e7fca5233ef21aca05a7676c544e6688540a9d10","LegalEntity","VI Profit Galaxy (DSV Cryptoclub & LUX Galaxies)","","","","","","2018-08-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e813ee9f8db0d01e889771853038e00b48104711","LegalEntity","Virgin Gold Mining Corporation","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-e96d4e0bee3faccba2d649e3733d6f88b8ab609b","LegalEntity","FXBITLab Holdings Sdn Bhd (1212832-T)","","","","","","2017-07-31","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ea420895df4f01726428613c79903468f531cbe1","LegalEntity","FXZN Investment Limited","","","","","","2014-12-30","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-eab864e1da6840b7789b6db75c03015adfb6d6c7","LegalEntity","Ganding Wawasan Trading (TR0133766-A)","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-eb13f8aa7977ae56c72f31777ea8d5274b52c580","LegalEntity","Al Ayuni Investment Malaysia (not related to Al Ayuni Invesment and Contracting Co. based in Saudi Arabia)","","","","","","2022-03-10","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-eb44371ea25f03cdd84c84c2e4d2e239f8336e34","LegalEntity","Herzen Academy","","","","","","2023-09-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-eb95b1f7319dad87995536b530b26eb4901aa474","LegalEntity","L & L Property Ventures SB (1186992T)","","","","","","2017-06-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ec6a848939d3c30c767b011fc44c099e8a7d1cce","LegalEntity","AIProFX","","","","","","2023-09-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ef105a2bcdf788793be88a6caebb3958aad1f251","LegalEntity","Euro Trade Co","","","","","","2021-03-15","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-efe5299e06e9e57be640c81a6ec0089f68f55c17","LegalEntity","Efzinitus Capital Pte Ltd","","","","","","2017-05-09","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f0065151914b9c8899849ea85c67876d2f113c2f","LegalEntity","Century Dynasty Group Berhad","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f017902b17eaf8dc9105adfca97070c3ea247fe4","LegalEntity","Aziera Gold Enterprise (NS0133976-K)","","","","","","2016-02-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f0df5eaa051fc63dece4300255041a5838bbcc00","LegalEntity","Only One International Sdn Bhd (1195288W)","","","","","","2017-06-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f1ba0fdb64396fcb29ac4324718d1c2ed612cc6c","LegalEntity","MonSpace (M) Sdn Bhd","","","","","","2017-05-09","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f1c2c018a8f92c0325cb91031bde4d6a87ff584b","LegalEntity","APS Asia Plantation Sdn Bhd (984575-T)","","","","","","2013-03-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f23c5d494abe5e8f6464bc227305a78f9e9dcbae","LegalEntity","XM Forex Malaysia","","","","","","2017-12-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f2f1d0675628fde932f5fef6116c7b593c9ad146","LegalEntity","MGCfx","","","","","","2016-06-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f45b9967f5b71c1641edc2a8942c6e95a5cdf688","LegalEntity","ODFX","","","","","","2015-05-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f4a93ad00ebf6a2deb7ff9fae918b33f6c988374","LegalEntity","SVD Malaysia","","","","","","2017-07-31","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f558bace21991973670fb5bc857b6fe80d5c64fe","LegalEntity","MIDF Investment Scheme (Not related to MIDF Amanah Investment Bank Berhad)","","","","","","2024-04-19","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-10-02T20:56:06"
"my-ale-f55aca15000b4e38f12d02c9237a721c09b8997f","LegalEntity","Relax Green Enterprise (PG0415537X)","","","","","","2017-06-29","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f56f01fa9bd916d3b744c0d678f1ac007605ec1b","LegalEntity","Mecca Fund Global (MFG)","","","","","","2016-02-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f6254db3d6eacdb007e17e9b365db74d9bc12dbf","LegalEntity","Global Golds Trading (JM0518201-W)","","","","","","2016-02-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f6d6fee756e50f5889a793535b8c0d542eb4b5b9","LegalEntity","Uncang Teguh Resources (0000102116-T)","","","","","","2014-07-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f72cce770e5bc20be108ee3ff19918b36ca26980","LegalEntity","Mari Wholesale (M) Sdn Bhd (556117-T)","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f8361bd18ed812cf2475a8e95f93b38a18391975","LegalEntity","AG Asia Saham","","","","","","2023-09-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f858bb0bb889490e286a41524c05cd1940902372","LegalEntity","Maxim Capital Ltd","","","","","","2013-09-25","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-f8ccd0b3b2b9757aa28690439987678c4ff9422e","LegalEntity","MyHowk Ling","","","","","","2017-07-31","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-fa02129bd5d10f9c320e15ced9f02a2f1541e5db","LegalEntity","Solar Bond Capital Sdn Bhd (1157972-A)","","","","","","2016-09-15","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-fa0ecbc315d3c39277f166a3c3a0362be117bba5","LegalEntity","Grand View Golden Success Sdn Bhd (638186-X) - Golden Maximum","","","","","","2013-07-22","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-fb936a18dc4fb7a85b3ab0e10339f43ea7b90bbd","LegalEntity","ARS Ultimate Sdn Bhd (1268778 - A)","","","","","","2018-08-06","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-fc3aaddf94025ee832e136a40b374b34b2f9c59d","LegalEntity","Water Beaute World Berhad","","","","","","2017-05-09","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-fc803188e4eefd435769f5ef983fd9fa6a03615f","LegalEntity","FxUnited Malaysia (myfxunited)","","","","","","2015-04-10","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-fd30e0759b03a8b298f3df8672795d322414e922","LegalEntity","Capital Asia Group (M) Sdn Bhd","","","","","","2015-05-14","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-fdad92de59aa3d7824f23c66f38155c8afac04b2","LegalEntity","GGC Aquaculture Sdn Bhd (1044976P)","","","","","","2015-12-23","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-fe6c0920c257d7b0fff0b0f07481e94d01fb8029","LegalEntity","Rex Russel Capital Investment Group","","","","","","2017-08-28","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ff902cb91c2e85acc955606dfd01c036ef0a3d57","LegalEntity","SMCI Corporation","","","","","","2017-07-31","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
"my-ale-ffde12a1a8afbb52bc59e4825045f88527076c90","LegalEntity","Liberty Reserve","","","","","","2012-07-13","","","Malaysia Financial Consumer Alert List","2024-04-23T00:00:00","2025-01-07T20:56:03","2024-04-23T00:00:00"
